season,manager,player,player_id,player_key,position,price,pick_no,depth,source
2014,John,Nick Novak,168,id:168,K,1,,1,sheet
2014,John,Aaron Rodgers,96,id:96,QB,45,,1,sheet
2014,John,Matt Ryan,24,id:24,QB,2,,2,sheet
2014,John,Ryan Tannehill,1049,id:1049,QB,1,,3,sheet
2014,John,Doug Martin,1195,id:1195,RB,48,,1,sheet
2014,John,Joique Bell,736,id:736,RB,13,,2,sheet
2014,John,Mark Ingram,956,id:956,RB,1,,3,sheet
2014,John,Marcel Reece,,name:marcel reece|RB,RB,1,,4,sheet
2014,John,Tre Mason,2231,id:2231,RB,1,,5,sheet
2014,John,Jimmy Graham,616,id:616,TE,49,,1,sheet
2014,John,Larry Fitzgerald,223,id:223,WR,25,,1,sheet
2014,John,Rueben Randle,1164,id:1164,WR,3,,2,sheet
2014,John,Steve Smith,169,id:169,WR,1,,3,sheet
2014,John,Kenbrell Thompkins,1655,id:1655,WR,1,,4,sheet
2014,John,Markus Wheaton,1413,id:1413,WR,1,,5,sheet
2014,Oleg,49ers,,def:49ers,DEF,4,,1,sheet
2014,Oleg,Stephen Hauschka,775,id:775,K,1,,1,sheet
2014,Oleg,Cam Newton,954,id:954,QB,14,,1,sheet
2014,Oleg,Tom Brady,167,id:167,QB,5,,2,sheet
2014,Oleg,Zac Stacy,1573,id:1573,RB,36,,1,sheet
2014,Oleg,Ben Tate,1004,id:1004,RB,30,,2,sheet
2014,Oleg,Frank Gore,232,id:232,RB,21,,3,sheet
2014,Oleg,Steven Jackson,57,id:57,RB,9,,4,sheet
2014,Oleg,Chris Johnson,272,id:272,RB,8,,5,sheet
2014,Oleg,Jordan Reed,1500,id:1500,TE,7,,1,sheet
2014,Oleg,Jason Witten,23,id:23,TE,4,,2,sheet
2014,Oleg,Vincent Jackson,128,id:128,WR,25,,1,sheet
2014,Oleg,Percy Harvin,429,id:429,WR,19,,2,sheet
2014,Oleg,DeSean Jackson,147,id:147,WR,9,,3,sheet
2014,Oleg,Emmanuel Sanders,538,id:538,WR,6,,4,sheet
2014,Oleg,Danny Amendola,491,id:491,WR,2,,5,sheet
2014,Rohaan,Panthers,,def:Panthers,DEF,3,,1,sheet
2014,Rohaan,Blair Walsh,1214,id:1214,K,1,,1,sheet
2014,Rohaan,Nick Foles,1029,id:1029,QB,6,,1,sheet
2014,Rohaan,Adrian Peterson,184,id:184,RB,64,,1,sheet
2014,Rohaan,Toby Gerhart,604,id:604,RB,13,,2,sheet
2014,Rohaan,Rashad Jennings,380,id:380,RB,6,,3,sheet
2014,Rohaan,Maurice Jones-Drew,293,id:293,RB,4,,4,sheet
2014,Rohaan,Greg Olsen,58,id:58,TE,1,,1,sheet
2014,Rohaan,A.J. Green,830,id:830,WR,50,,1,sheet
2014,Rohaan,Antonio Brown,536,id:536,WR,41,,2,sheet
2014,Rohaan,Golden Tate,642,id:642,WR,3,,3,sheet
2014,Rohaan,Sammy Watkins,1817,id:1817,WR,2,,4,sheet
2014,Rohaan,Mike Wallace,365,id:365,WR,2,,5,sheet
2014,Rohaan,Riley Cooper,582,id:582,WR,2,,6,sheet
2014,Rohaan,D. Williams,,name:d williams|WR,WR,1,,7,sheet
2014,Rohaan,Anquan Boldin,655,id:655,WR,1,,8,sheet
2014,Ryan,Broncos,,def:Broncos,DEF,1,,1,sheet
2014,Ryan,Mason Crosby,59,id:59,K,1,,1,sheet
2014,Ryan,Robert Griffin,1169,id:1169,QB,2,,1,sheet
2014,Ryan,Jay Cutler,416,id:416,QB,1,,2,sheet
2014,Ryan,Matt Forte,103,id:103,RB,57,,1,sheet
2014,Ryan,Marshawn Lynch,745,id:745,RB,55,,2,sheet
2014,Ryan,Trent Richardson,1082,id:1082,RB,13,,3,sheet
2014,Ryan,Fred Jackson,228,id:228,RB,2,,4,sheet
2014,Ryan,LeGarrette Blount,730,id:730,RB,1,,5,sheet
2014,Ryan,Jordan Cameron,833,id:833,TE,4,,1,sheet
2014,Ryan,Demaryius Thomas,560,id:560,WR,45,,1,sheet
2014,Ryan,T.Y. Hilton,1110,id:1110,WR,6,,2,sheet
2014,Ryan,Wes Welker,177,id:177,WR,6,,3,sheet
2014,Ryan,Julian Edelman,344,id:344,WR,4,,4,sheet
2014,Ryan,Kendall Wright,1097,id:1097,WR,1,,5,sheet
2014,Ryan,Cecil Shorts,866,id:866,WR,1,,6,sheet
2014,Steven,Ravens,,def:Ravens,DEF,1,,1,sheet
2014,Steven,Stephen Gostkowski,110,id:110,K,2,,1,sheet
2014,Steven,Philip Rivers,331,id:331,QB,1,,1,sheet
2014,Steven,Arian Foster,669,id:669,RB,39,,1,sheet
2014,Steven,C.J. Spiller,507,id:507,RB,19,,2,sheet
2014,Steven,Ryan Mathews,571,id:571,RB,14,,3,sheet
2014,Steven,Lamar Miller,1048,id:1048,RB,5,,4,sheet
2014,Steven,Shonn Greene,348,id:348,RB,1,,5,sheet
2014,Steven,Rob Gronkowski,515,id:515,TE,30,,1,sheet
2014,Steven,Brandon Marshall,648,id:648,WR,37,,1,sheet
2014,Steven,Pierre Garcon,269,id:269,WR,14,,2,sheet
2014,Steven,Roddy White,4,id:4,WR,13,,3,sheet
2014,Steven,Victor Cruz,719,id:719,WR,10,,4,sheet
2014,Steven,Cordarrelle Patterson,1535,id:1535,WR,9,,5,sheet
2014,Steven,Reggie Wayne,194,id:194,WR,3,,6,sheet
2014,Steven,Dwayne Bowe,286,id:286,WR,2,,7,sheet
2015,Alex,Panthers,,def:Panthers,DEF,1,,1,sheet
2015,Alex,Brandon McManus,1433,id:1433,K,1,,1,sheet
2015,Alex,Andrew Luck,1111,id:1111,QB,27,,1,sheet
2015,Alex,Eli Manning,188,id:188,QB,1,,2,sheet
2015,Alex,Matt Forte,103,id:103,RB,52,,1,sheet
2015,Alex,Melvin Gordon,2320,id:2320,RB,20,,2,sheet
2015,Alex,Andre Ellington,1575,id:1575,RB,15,,3,sheet
2015,Alex,Shane Vereen,814,id:814,RB,3,,4,sheet
2015,Alex,Charles Sims,2223,id:2223,RB,1,,5,sheet
2015,Alex,Jordan Cameron,833,id:833,TE,1,,1,sheet
2015,Alex,A.J. Green,830,id:830,WR,40,,1,sheet
2015,Alex,DeAndre Hopkins,1426,id:1426,WR,30,,2,sheet
2015,Alex,John Brown,2238,id:2238,WR,5,,3,sheet
2015,Alex,Breshad Perriman,2331,id:2331,WR,1,,4,sheet
2015,Alex,David Cobb,2441,id:2441,WR,1,,5,sheet
2015,Alex,Markus Wheaton,1413,id:1413,WR,1,,6,sheet
2015,Ankit,Bills,,def:Bills,DEF,3,,1,sheet
2015,Ankit,Adam Vinatieri,120,id:120,K,2,,1,sheet
2015,Ankit,Philip Rivers,331,id:331,QB,1,,1,sheet
2015,Ankit,Eddie Lacy,1527,id:1527,RB,60,,1,sheet
2015,Ankit,Justin Forsett,458,id:458,RB,30,,2,sheet
2015,Ankit,Isaiah Crowell,1901,id:1901,RB,12,,3,sheet
2015,Ankit,Alfred Blue,1944,id:1944,RB,5,,4,sheet
2015,Ankit,C.J. Spiller,507,id:507,RB,4,,5,sheet
2015,Ankit,Reggie Bush,179,id:179,RB,2,,6,sheet
2015,Ankit,Zach Ertz,1339,id:1339,TE,3,,1,sheet
2015,Ankit,Alshon Jeffery,1149,id:1149,WR,38,,1,sheet
2015,Ankit,Sammy Watkins,1817,id:1817,WR,11,,2,sheet
2015,Ankit,Jeremy Maclin,411,id:411,WR,9,,3,sheet
2015,Ankit,Nelson Agholor,2325,id:2325,WR,8,,4,sheet
2015,Ankit,DeSean Jackson,147,id:147,WR,7,,5,sheet
2015,Ankit,Martavis Bryant,1916,id:1916,WR,5,,6,sheet
2015,Ben,Titans,,def:Titans,DEF,1,,1,sheet
2015,Ben,Matt Prater,17,id:17,K,1,,1,sheet
2015,Ben,Peyton Manning,294,id:294,QB,15,,1,sheet
2015,Ben,C.J. Anderson,1451,id:1451,RB,47,,1,sheet
2015,Ben,Latavius Murray,1476,id:1476,RB,21,,2,sheet
2015,Ben,Knile Davis,1463,id:1463,RB,2,,3,sheet
2015,Ben,Cameron Artis-Payne,2477,id:2477,RB,1,,4,sheet
2015,Ben,Darren Sproles,246,id:246,RB,1,,5,sheet
2015,Ben,Andre Williams,2088,id:2088,RB,1,,6,sheet
2015,Ben,Christine Michael,1596,id:1596,RB,1,,7,sheet
2015,Ben,Larry Donnell,1759,id:1759,TE,1,,1,sheet
2015,Ben,Antonio Brown,536,id:536,WR,48,,1,sheet
2015,Ben,Calvin Johnson,240,id:240,WR,45,,2,sheet
2015,Ben,Keenan Allen,1479,id:1479,WR,10,,3,sheet
2015,Ben,Victor Cruz,719,id:719,WR,4,,4,sheet
2015,Ben,Eddie Royal,297,id:297,WR,1,,5,sheet
2015,Eli,Broncos,,def:Broncos,DEF,1,,1,sheet
2015,Eli,Justin Tucker,1264,id:1264,K,2,,1,sheet
2015,Eli,Russell Wilson,1234,id:1234,QB,17,,1,sheet
2015,Eli,Tom Brady,167,id:167,QB,7,,2,sheet
2015,Eli,Matthew Stafford,421,id:421,QB,4,,3,sheet
2015,Eli,Carlos Hyde,2257,id:2257,RB,25,,1,sheet
2015,Eli,Joique Bell,736,id:736,RB,11,,2,sheet
2015,Eli,Jonathan Stewart,218,id:218,RB,10,,3,sheet
2015,Eli,Rashad Jennings,380,id:380,RB,5,,4,sheet
2015,Eli,Giovani Bernard,1386,id:1386,RB,5,,5,sheet
2015,Eli,Martellus Bennett,40,id:40,TE,2,,1,sheet
2015,Eli,Dez Bryant,574,id:574,WR,46,,1,sheet
2015,Eli,Demaryius Thomas,560,id:560,WR,41,,2,sheet
2015,Eli,Julian Edelman,344,id:344,WR,17,,3,sheet
2015,Eli,Mike Wallace,365,id:365,WR,4,,4,sheet
2015,Eli,Jeff Janis,2140,id:2140,WR,3,,5,sheet
2015,Jake,Jets,,def:Jets,DEF,1,,1,sheet
2015,Jake,Dan Bailey,899,id:899,K,1,,1,sheet
2015,Jake,Tony Romo,142,id:142,QB,4,,1,sheet
2015,Jake,Sam Bradford,621,id:621,QB,1,,2,sheet
2015,Jake,Jamaal Charles,323,id:323,RB,60,,1,sheet
2015,Jake,Lamar Miller,1048,id:1048,RB,34,,2,sheet
2015,Jake,Chris Ivory,717,id:717,RB,11,,3,sheet
2015,Jake,Tevin Coleman,2378,id:2378,RB,4,,4,sheet
2015,Jake,Chris Johnson,272,id:272,RB,3,,5,sheet
2015,Jake,Devonta Freeman,2168,id:2168,RB,2,,6,sheet
2015,Jake,Jason Witten,23,id:23,TE,4,,1,sheet
2015,Jake,Randall Cobb,928,id:928,WR,39,,1,sheet
2015,Jake,Amari Cooper,2309,id:2309,WR,16,,2,sheet
2015,Jake,Jarvis Landry,1825,id:1825,WR,11,,3,sheet
2015,Jake,Allen Robinson,1992,id:1992,WR,7,,4,sheet
2015,Jake,Devon Allen,8411,id:8411,WR,2,,5,sheet
2015,Joe,Seahawks,,def:Seahawks,DEF,3,,1,sheet
2015,Joe,Mason Crosby,59,id:59,K,1,,1,sheet
2015,Joe,Drew Brees,289,id:289,QB,16,,1,sheet
2015,Joe,Marshawn Lynch,745,id:745,RB,62,,1,sheet
2015,Joe,Frank Gore,232,id:232,RB,22,,2,sheet
2015,Joe,Arian Foster,669,id:669,RB,21,,3,sheet
2015,Joe,Darren McFadden,326,id:326,RB,8,,4,sheet
2015,Joe,Doug Martin,1195,id:1195,RB,6,,5,sheet
2015,Joe,Ameer Abdullah,2359,id:2359,RB,5,,6,sheet
2015,Joe,Ryan Mathews,571,id:571,RB,2,,7,sheet
2015,Joe,Travis Kelce,1466,id:1466,TE,12,,1,sheet
2015,Joe,Davante Adams,2133,id:2133,WR,15,,1,sheet
2015,Joe,Brandon Marshall,648,id:648,WR,12,,2,sheet
2015,Joe,Andre Johnson,92,id:92,WR,10,,3,sheet
2015,Joe,Torrey Smith,826,id:826,WR,3,,4,sheet
2015,Joe,Percy Harvin,429,id:429,WR,2,,5,sheet
2015,Rohaan,Texans,,def:Texans,DEF,2,,1,sheet
2015,Rohaan,Stephen Hauschka,775,id:775,K,2,,1,sheet
2015,Rohaan,Ben Roethlisberger,138,id:138,QB,7,,1,sheet
2015,Rohaan,Adrian Peterson,184,id:184,RB,64,,1,sheet
2015,Rohaan,Joseph Randle,1487,id:1487,RB,18,,2,sheet
2015,Rohaan,T.J. Yeldon,2341,id:2341,RB,11,,3,sheet
2015,Rohaan,LeGarrette Blount,730,id:730,RB,7,,4,sheet
2015,Rohaan,Jerick McKinnon,2161,id:2161,RB,1,,5,sheet
2015,Rohaan,Delanie Walker,284,id:284,TE,2,,1,sheet
2015,Rohaan,Julio Jones,947,id:947,WR,52,,1,sheet
2015,Rohaan,Emmanuel Sanders,538,id:538,WR,29,,2,sheet
2015,Rohaan,Steve Smith,169,id:169,WR,1,,3,sheet
2015,Rohaan,Brian Quick,1208,id:1208,WR,1,,4,sheet
2015,Rohaan,Anquan Boldin,655,id:655,WR,1,,5,sheet
2015,Rohaan,Michael Floyd,1219,id:1219,WR,1,,6,sheet
2015,Rohaan,Mohamed Sanu,1071,id:1071,WR,1,,7,sheet
2015,Ryan,Dolphins,,def:Dolphins,DEF,1,,1,sheet
2015,Ryan,Cody Parkey,1974,id:1974,K,1,,1,sheet
2015,Ryan,Matt Ryan,24,id:24,QB,2,,1,sheet
2015,Ryan,Le'Veon Bell,1408,id:1408,RB,55,,1,sheet
2015,Ryan,DeMarco Murray,904,id:904,RB,40,,2,sheet
2015,Ryan,DeAngelo Williams,306,id:306,RB,4,,3,sheet
2015,Ryan,Tre Mason,2231,id:2231,RB,2,,4,sheet
2015,Ryan,Rob Gronkowski,515,id:515,TE,43,,1,sheet
2015,Ryan,Jordan Matthews,1800,id:1800,WR,30,,1,sheet
2015,Ryan,Vincent Jackson,128,id:128,WR,8,,2,sheet
2015,Ryan,Eric Decker,558,id:558,WR,3,,3,sheet
2015,Ryan,Roddy White,4,id:4,WR,3,,4,sheet
2015,Ryan,Bishop Sankey,1937,id:1937,WR,3,,5,sheet
2015,Ryan,Larry Fitzgerald,223,id:223,WR,2,,6,sheet
2015,Ryan,Brandon LaFell,613,id:613,WR,2,,7,sheet
2015,Ryan,Donte Moncrief,1971,id:1971,WR,1,,8,sheet
2015,Steven,Rams,,def:Rams,DEF,1,,1,sheet
2015,Steven,Stephen Gostkowski,110,id:110,K,2,,1,sheet
2015,Steven,Aaron Rodgers,96,id:96,QB,27,,1,sheet
2015,Steven,LeSean McCoy,676,id:676,RB,43,,1,sheet
2015,Steven,Alfred Morris,1170,id:1170,RB,30,,2,sheet
2015,Steven,Todd Gurley,2315,id:2315,RB,14,,3,sheet
2015,Steven,L. Taliefero,,name:l taliefero|RB,RB,2,,4,sheet
2015,Steven,Fred Jackson,228,id:228,RB,1,,5,sheet
2015,Steven,Duke Johnson,2382,id:2382,RB,1,,6,sheet
2015,Steven,Jonas Gray,1698,id:1698,RB,1,,7,sheet
2015,Steven,Jimmy Graham,616,id:616,TE,22,,1,sheet
2015,Steven,Mike Evans,2216,id:2216,WR,30,,1,sheet
2015,Steven,Brandin Cooks,2197,id:2197,WR,21,,2,sheet
2015,Steven,Devin Funchess,2346,id:2346,WR,2,,3,sheet
2015,Steven,Kendall Wright,1097,id:1097,WR,2,,4,sheet
2015,Steven,Kenny Britt,366,id:366,WR,1,,5,sheet
2015,Tommy,Lions,,def:Lions,DEF,1,,1,sheet
2015,Tommy,Matt Bryant,127,id:127,K,1,,1,sheet
2015,Tommy,Cam Newton,954,id:954,QB,7,,1,sheet
2015,Tommy,Marcus Mariota,2307,id:2307,QB,1,,2,sheet
2015,Tommy,Jeremy Hill,1892,id:1892,RB,47,,1,sheet
2015,Tommy,Mark Ingram,956,id:956,RB,30,,2,sheet
2015,Tommy,Danny Woodhead,735,id:735,RB,1,,3,sheet
2015,Tommy,David Johnson,2391,id:2391,RB,1,,4,sheet
2015,Tommy,Ronnie Hillman,1123,id:1123,RB,1,,5,sheet
2015,Tommy,Greg Olsen,58,id:58,TE,9,,1,sheet
2015,Tommy,Julius Thomas,874,id:874,TE,5,,2,sheet
2015,Tommy,Tyler Eifert,1388,id:1388,TE,1,,3,sheet
2015,Tommy,Odell Beckham,2078,id:2078,WR,42,,1,sheet
2015,Tommy,T.Y. Hilton,1110,id:1110,WR,39,,2,sheet
2015,Tommy,Golden Tate,642,id:642,WR,13,,3,sheet
2015,Tommy,Doug Baldwin,988,id:988,WR,1,,4,sheet
2016,Aidan,Patriots,,def:Patriots,DEF,1,,1,sheet
2016,Aidan,Phil Dawson,229,id:229,K,1,,1,sheet
2016,Aidan,Russell Wilson,1234,id:1234,QB,11,,1,sheet
2016,Aidan,Doug Martin,1195,id:1195,RB,31,,1,sheet
2016,Aidan,Matt Forte,103,id:103,RB,26,,2,sheet
2016,Aidan,Carlos Hyde,2257,id:2257,RB,21,,3,sheet
2016,Aidan,Danny Woodhead,735,id:735,RB,6,,4,sheet
2016,Aidan,Charles Sims,2223,id:2223,RB,3,,5,sheet
2016,Aidan,Theo Riddick,1517,id:1517,RB,1,,6,sheet
2016,Aidan,Kenjon Barner,1546,id:1546,TE,2,,1,sheet
2016,Aidan,Antonio Brown,536,id:536,WR,59,,1,sheet
2016,Aidan,Keenan Allen,1479,id:1479,WR,28,,2,sheet
2016,Aidan,John Brown,2238,id:2238,WR,5,,3,sheet
2016,Aidan,Michael Crabtree,455,id:455,WR,3,,4,sheet
2016,Aidan,Willie Snead,1911,id:1911,WR,1,,5,sheet
2016,Aidan,Tavon Austin,1567,id:1567,WR,1,,6,sheet
2016,Ankit,Bills,,def:Bills,DEF,1,,1,sheet
2016,Ankit,Adam Vinatieri,120,id:120,K,1,,1,sheet
2016,Ankit,Tyrod Taylor,827,id:827,QB,3,,1,sheet
2016,Ankit,Le'Veon Bell,1408,id:1408,RB,65,,1,sheet
2016,Ankit,DeAngelo Williams,306,id:306,RB,12,,2,sheet
2016,Ankit,Justin Forsett,458,id:458,RB,3,,3,sheet
2016,Ankit,T.J. Yeldon,2341,id:2341,RB,3,,4,sheet
2016,Ankit,Chris Ivory,717,id:717,RB,1,,5,sheet
2016,Ankit,Jordan Reed,1500,id:1500,TE,24,,1,sheet
2016,Ankit,Odell Beckham,2078,id:2078,WR,59,,1,sheet
2016,Ankit,Jordan Matthews,1800,id:1800,WR,10,,2,sheet
2016,Ankit,Kelvin Benjamin,2182,id:2182,WR,6,,3,sheet
2016,Ankit,Torrey Smith,826,id:826,WR,4,,4,sheet
2016,Ankit,DeVante Parker,2319,id:2319,WR,3,,5,sheet
2016,Ankit,Kevin White,2312,id:2312,WR,3,,6,sheet
2016,Ankit,Travis Benjamin,1077,id:1077,WR,2,,7,sheet
2016,Ben,Panthers,,def:Panthers,DEF,2,,1,sheet
2016,Ben,Dan Bailey,899,id:899,K,2,,1,sheet
2016,Ben,Andrew Luck,1111,id:1111,QB,9,,1,sheet
2016,Ben,Ezekiel Elliott,3164,id:3164,RB,46,,1,sheet
2016,Ben,Thomas Rawls,2585,id:2585,RB,28,,2,sheet
2016,Ben,Christine Michael,1596,id:1596,RB,4,,3,sheet
2016,Ben,Jerick McKinnon,2161,id:2161,RB,2,,4,sheet
2016,Ben,DeAndre Washington,3300,id:3300,RB,1,,5,sheet
2016,Ben,Cameron Artis-Payne,2477,id:2477,RB,1,,6,sheet
2016,Ben,Rob Gronkowski,515,id:515,TE,39,,1,sheet
2016,Ben,Alshon Jeffery,1149,id:1149,WR,31,,1,sheet
2016,Ben,Demaryius Thomas,560,id:560,WR,23,,2,sheet
2016,Ben,Eric Decker,558,id:558,WR,8,,3,sheet
2016,Ben,Sterling Shepard,3200,id:3200,WR,2,,4,sheet
2016,Ben,Chris Hogan,1329,id:1329,WR,1,,5,sheet
2016,Ben,Kamar Aiken,794,id:794,WR,1,,6,sheet
2016,Jake,Vikings,,def:Vikings,DEF,1,,1,sheet
2016,Jake,Cairo Santos,2020,id:2020,K,1,,1,sheet
2016,Jake,Derek Carr,2028,id:2028,QB,1,,1,sheet
2016,Jake,Andy Dalton,829,id:829,QB,1,,2,sheet
2016,Jake,David Johnson,2391,id:2391,RB,60,,1,sheet
2016,Jake,Jeremy Hill,1892,id:1892,RB,14,,2,sheet
2016,Jake,Melvin Gordon,2320,id:2320,RB,5,,3,sheet
2016,Jake,Jared Cook,367,id:367,TE,1,,1,sheet
2016,Jake,Julio Jones,947,id:947,WR,58,,1,sheet
2016,Jake,Jordy Nelson,175,id:175,WR,46,,2,sheet
2016,Jake,DeSean Jackson,147,id:147,WR,7,,3,sheet
2016,Jake,Dorial Green-Beckham,2345,id:2345,WR,1,,4,sheet
2016,Jake,Charles Johnson,1530,id:1530,WR,1,,5,sheet
2016,Jake,Devin Funchess,2346,id:2346,WR,1,,6,sheet
2016,Jake,Mike Wallace,365,id:365,WR,1,,7,sheet
2016,Jake,Tyler Gaffney,2189,id:2189,WR,1,,8,sheet
2016,Joe,Texans,,def:Texans,DEF,2,,1,sheet
2016,Joe,Stephen Gostkowski,110,id:110,K,4,,1,sheet
2016,Joe,Aaron Rodgers,96,id:96,QB,18,,1,sheet
2016,Joe,LeSean McCoy,676,id:676,RB,44,,1,sheet
2016,Joe,DeMarco Murray,904,id:904,RB,17,,2,sheet
2016,Joe,Ryan Mathews,571,id:571,RB,15,,3,sheet
2016,Joe,Giovani Bernard,1386,id:1386,RB,3,,4,sheet
2016,Joe,Ameer Abdullah,2359,id:2359,RB,2,,5,sheet
2016,Joe,Tyler Eifert,1388,id:1388,TE,2,,1,sheet
2016,Joe,Jimmy Graham,616,id:616,TE,1,,2,sheet
2016,Joe,DeAndre Hopkins,1426,id:1426,WR,58,,1,sheet
2016,Joe,Josh Gordon,1244,id:1244,WR,17,,2,sheet
2016,Joe,Jeremy Maclin,411,id:411,WR,7,,3,sheet
2016,Joe,Vincent Jackson,128,id:128,WR,4,,4,sheet
2016,Joe,Tajae Sharpe,3297,id:3297,WR,1,,5,sheet
2016,Joe,Allen Hurns,1984,id:1984,WR,1,,6,sheet
2016,Oleg,Seahawks,,def:Seahawks,DEF,4,,1,sheet
2016,Oleg,Broncos,,def:Broncos,DEF,3,,2,sheet
2016,Oleg,Blair Walsh,1214,id:1214,K,1,,1,sheet
2016,Oleg,Cam Newton,954,id:954,QB,24,,1,sheet
2016,Oleg,Kirk Cousins,1166,id:1166,QB,2,,2,sheet
2016,Oleg,Eddie Lacy,1527,id:1527,RB,37,,1,sheet
2016,Oleg,Jeremy Langford,2411,id:2411,RB,22,,2,sheet
2016,Oleg,Matt Jones,2400,id:2400,RB,7,,3,sheet
2016,Oleg,James Starks,762,id:762,RB,2,,4,sheet
2016,Oleg,Coby Fleener,1107,id:1107,TE,2,,1,sheet
2016,Oleg,Martellus Bennett,40,id:40,TE,1,,2,sheet
2016,Oleg,Dez Bryant,574,id:574,WR,38,,1,sheet
2016,Oleg,Brandon Marshall,648,id:648,WR,30,,2,sheet
2016,Oleg,Julian Edelman,344,id:344,WR,19,,3,sheet
2016,Oleg,Steve Smith,169,id:169,WR,5,,4,sheet
2016,Oleg,Larry Fitzgerald,223,id:223,WR,3,,5,sheet
2016,Rohaan,Bengals,,def:Bengals,DEF,2,,1,sheet
2016,Rohaan,Stephen Hauschka,775,id:775,K,2,,1,sheet
2016,Rohaan,Ben Roethlisberger,138,id:138,QB,11,,1,sheet
2016,Rohaan,Philip Rivers,331,id:331,QB,1,,2,sheet
2016,Rohaan,Adrian Peterson,184,id:184,RB,68,,1,sheet
2016,Rohaan,C.J. Anderson,1451,id:1451,RB,21,,2,sheet
2016,Rohaan,Duke Johnson,2382,id:2382,RB,5,,3,sheet
2016,Rohaan,Bilal Powell,818,id:818,RB,1,,4,sheet
2016,Rohaan,Devontae Booker,3209,id:3209,RB,1,,5,sheet
2016,Rohaan,Isaiah Crowell,1901,id:1901,RB,1,,6,sheet
2016,Rohaan,Darren Sproles,246,id:246,RB,1,,7,sheet
2016,Rohaan,Greg Olsen,58,id:58,TE,14,,1,sheet
2016,Rohaan,Sammy Watkins,1817,id:1817,WR,39,,1,sheet
2016,Rohaan,Brandin Cooks,2197,id:2197,WR,31,,2,sheet
2016,Rohaan,Tyler Lockett,2374,id:2374,WR,1,,3,sheet
2016,Rohaan,Mohamed Sanu,1071,id:1071,WR,1,,4,sheet
2016,Ryan,Cardinals,,def:Cardinals,DEF,1,,1,sheet
2016,Ryan,Justin Tucker,1264,id:1264,K,1,,1,sheet
2016,Ryan,Tom Brady,167,id:167,QB,5,,1,sheet
2016,Ryan,Carson Palmer,91,id:91,QB,2,,2,sheet
2016,Ryan,Todd Gurley,2315,id:2315,RB,64,,1,sheet
2016,Ryan,Jamaal Charles,323,id:323,RB,38,,2,sheet
2016,Ryan,LeGarrette Blount,730,id:730,RB,1,,3,sheet
2016,Ryan,Spencer Ware,1601,id:1601,RB,1,,4,sheet
2016,Ryan,Paul Perkins,3211,id:3211,RB,1,,5,sheet
2016,Ryan,Charcandrick West,2024,id:2024,RB,1,,6,sheet
2016,Ryan,Travis Kelce,1466,id:1466,TE,6,,1,sheet
2016,Ryan,Mike Evans,2216,id:2216,WR,30,,1,sheet
2016,Ryan,Amari Cooper,2309,id:2309,WR,30,,2,sheet
2016,Ryan,T.Y. Hilton,1110,id:1110,WR,17,,3,sheet
2016,Ryan,Stefon Diggs,2449,id:2449,WR,1,,4,sheet
2016,Ryan,Kenny Britt,366,id:366,WR,1,,5,sheet
2016,Steven,Chiefs,,def:Chiefs,DEF,1,,1,sheet
2016,Steven,Mason Crosby,59,id:59,K,2,,1,sheet
2016,Steven,Drew Brees,289,id:289,QB,9,,1,sheet
2016,Steven,Devonta Freeman,2168,id:2168,RB,41,,1,sheet
2016,Steven,Jonathan Stewart,218,id:218,RB,23,,2,sheet
2016,Steven,Latavius Murray,1476,id:1476,RB,18,,3,sheet
2016,Steven,Arian Foster,669,id:669,RB,15,,4,sheet
2016,Steven,Frank Gore,232,id:232,RB,7,,5,sheet
2016,Steven,Jay Ajayi,2452,id:2452,RB,3,,6,sheet
2016,Steven,Tevin Coleman,2378,id:2378,RB,3,,7,sheet
2016,Steven,Rashad Jennings,380,id:380,RB,2,,8,sheet
2016,Steven,Antonio Gates,322,id:322,TE,1,,1,sheet
2016,Steven,Allen Robinson,1992,id:1992,WR,40,,1,sheet
2016,Steven,Jarvis Landry,1825,id:1825,WR,14,,2,sheet
2016,Steven,Golden Tate,642,id:642,WR,11,,3,sheet
2016,Steven,Doug Baldwin,988,id:988,WR,10,,4,sheet
2016,Tommy,Packers,,def:Packers,DEF,1,,1,sheet
2016,Tommy,Graham Gano,503,id:503,K,1,,1,sheet
2016,Tommy,Blake Bortles,1979,id:1979,QB,1,,1,sheet
2016,Tommy,Eli Manning,188,id:188,QB,1,,2,sheet
2016,Tommy,Lamar Miller,1048,id:1048,RB,55,,1,sheet
2016,Tommy,Mark Ingram,956,id:956,RB,36,,2,sheet
2016,Tommy,Derrick Henry,3198,id:3198,RB,3,,3,sheet
2016,Tommy,Alfred Morris,1170,id:1170,RB,1,,4,sheet
2016,Tommy,Delanie Walker,284,id:284,TE,7,,1,sheet
2016,Tommy,A.J. Green,830,id:830,WR,49,,1,sheet
2016,Tommy,Randall Cobb,928,id:928,WR,19,,2,sheet
2016,Tommy,Donte Moncrief,1971,id:1971,WR,9,,3,sheet
2016,Tommy,Emmanuel Sanders,538,id:538,WR,8,,4,sheet
2016,Tommy,Marvin Jones,1067,id:1067,WR,6,,5,sheet
2016,Tommy,Michael Floyd,1219,id:1219,WR,2,,6,sheet
2016,Tommy,Tyler Ervin,3280,id:3280,WR,1,,7,sheet
2017,Aidan,Cardinals,,def:Cardinals,DEF,1,,1,sheet
2017,Aidan,Phil Dawson,229,id:229,K,1,,1,sheet
